LeftColumn,RightColumn
6.1311, 5.3315
3.0808, 4.6645
5.9969, 1.7421
8.5764, 2.2212
6.7566, 5.1929
3.1352, 7.7720
4.3892, 7.2166
3.0718, 6.2581
6.8700, 4.7135
6.6780, 5.3080
4.7707, 5.8660
3.4204, 6.2690
4.7473, 6.7412
4.9494, 3.5841
-0.9673, 11.7200
4.2102, 5.4802
7.3533, 3.6535
9.4973, 1.6122
0.8812, 8.4784
7.1867, 3.9365
5.2438, 5.1888
-0.1068, 10.0711
4.4665, 4.7589
4.0833, 4.9665
6.7212, 1.7780
6.4812, 4.2126
6.6271, 4.3065
2.9275, 7.6031
4.0266, 6.2396
5.5018, 3.6662
1.9430, 6.1511
6.4712, 1.5752
0.3611, 8.7282
1.3536, 8.2953
2.1332, 8.4589
7.0309, 2.6932
6.5563, 2.4384
0.2654, 7.5322
6.8771, 2.6388
6.3994, 4.8891
3.8158, 7.9103
8.1595, 1.4190
3.3278, 6.3937
5.0595, 5.4251
2.1297, 10.5364
9.8409, 0.8374
2.9812, 7.2877
11.8780, -0.8968
7.6390, 4.2713
8.9616, 3.2607
7.0769, 0.2538
8.3177, 4.3956
3.6979, 7.6337
5.4856, 6.0051
4.4919, 5.0155
10.1918, -2.3128
1.4142, 7.0939
3.9245, 8.0292
12.3850, -1.2141
8.4627, 1.7845
-0.6138, 9.2445
4.7376, 5.0740
5.5068, 3.3408
7.2640, 2.9679
-1.0252, 10.8595
4.9549, 5.7896
10.5287, -0.0094
6.3761, 5.8822
1.7344, 8.7808
9.2867, 3.0106
-0.9043, 7.8399
3.0732, 5.5641
4.3581, 4.7953
4.3954, 5.2371
8.8879, 0.8396
0.5111, 9.2918
9.2760, 3.7081
10.4846, -0.4317
8.4372, 1.2614
1.5313, 8.5950
-3.4709, 11.4448
3.1062, 5.2293
8.1893, 3.2400
2.7247, 9.9694
8.1017, 3.4983
3.7858, 8.0423
-0.9358, 10.0940
-0.5986, 9.9309
5.1850, 3.7981
8.7355, 0.6541
6.8483, 2.9002
2.7720, 6.3908
2.1567, 9.1044
4.9096, 7.2517
7.7073, 2.4825
3.4376, 5.2876
8.0062, 1.0081
7.0145, 5.0490
5.1129, 4.4983
8.1505, 4.3258
5.5359, 2.7769
6.2113, 2.0642
-0.0474, 10.2505
5.4790, 3.4535
5.5525, 3.2503
2.0222, 7.5917
2.3012, 9.6360
2.2484, 6.8211
6.9293, 1.0167
0.3094, 8.5013
5.3898, 4.8062
7.1935, 1.2387
4.7374, 5.5838
8.6677, 1.3669
7.6700, 2.9223
6.0492, 3.3194
3.7191, 8.2031
8.7263, -0.4599
3.4561, 7.1151
4.3061, 4.9548
11.4661, -0.8665
2.2935, 7.3752
0.1320, 11.3407
8.0117, 4.4319
3.7296, 6.9324
1.6181, 7.6271
3.6195, 5.6913
7.3931, 2.7942
1.9578, 6.9362
3.2621, 9.1292
7.4562, 5.3006
10.3205, -1.0380
0.3056, 10.7127
7.9707, 1.4966
5.7870, 2.8227
6.9654, 1.3608
2.2513, 7.6945
1.2065, 8.9138
8.0119, 3.2032
9.9480, 0.3932
4.2951, 6.5118
3.3291, 5.7907
7.1681, 5.5279
3.1387, 4.1176
5.9888, 3.7021
4.6125, 5.0472
3.3068, 5.5132
-2.4772, 11.1543
10.7605, -2.7911
3.6675, 4.5970
7.1692, 6.5058
2.7851, 4.7094
7.7173, 2.1576
2.2281, 9.1829
9.3786, 1.3505
8.3813, 2.4073
2.0964, 6.7722
7.4705, 1.6248
9.8663, 0.3123
4.5088, 4.9420
6.3950, 5.5564
10.2043, 0.7088
10.0320, 2.4222
6.0640, 4.3519
7.9053, 4.6008
2.3744, 7.1011
8.8582, 1.1630
4.7770, 5.4685
-1.0605, 11.1269
4.8593, 3.5411
0.2893, 10.0888
7.0719, 3.5732
4.1960, 7.4889
7.5913, -0.0475
4.8765, 6.3852
5.4784, 6.7196
3.5919, 7.5352
1.2093, 8.7281
0.3676, 8.9926
6.6027, 2.5848
3.2746, 6.2541
5.2183, 5.4289
9.4224, 1.2473
1.5253, 7.3888
10.2237, 1.3016
2.0080, 7.9044
7.0646, 3.4926
5.1313, 3.4532
5.4722, 5.3792
0.2651, 8.8659
2.5512, 9.9848
1.7197, 7.4872
-0.8183, 8.7063
6.4427, 2.0283
10.2200, 1.0814
7.3967, 3.5270
3.3765, 7.6627
5.9749, 3.4507
5.3021, 4.4848
7.8479, 2.5651
1.1713, 9.3711
7.1534, 2.8144
7.0687, 1.5910
-0.5037, 11.3447
5.3090, 6.7521
7.9955, 0.3979
7.4684, 2.2962
0.0827, 9.5588
8.7568, 1.8466
8.7073, 1.9630
7.4771, 2.6193
6.4393, 7.9983
0.7001, 10.2537
0.3042, 7.8051
5.2341, 4.2230
-0.0952, 10.0142
-1.7654, 9.5731
7.7980, 1.7130
4.5691, 5.3987
1.9790, 7.1171
5.6290, 1.4400
2.0076, 5.3892
7.3011, 2.5356
8.4831, 0.0811
4.4851, 3.3921
2.7055, 8.0159
6.4159, 4.2425
-3.6491, 9.7230
12.8169, -3.1449
3.2359, 5.5264
7.0516, 6.2249
6.9501, 4.5659
1.0348, 7.3737
4.5884, 4.8732
4.7967, 5.6750
7.5705, 4.0394
4.4018, 6.3960
0.2145, 8.0261
7.5843, 3.2381
5.6535, 4.5062
6.7246, 1.2002
1.9205, 6.7039
13.1615, -3.0943
9.8022, -0.8857
6.5202, 4.9402
7.4482, 1.9156
12.5174, -1.3411
4.2947, 4.7453
3.0041, 5.6625
9.7685, 1.1275
3.0455, 4.7876
8.7775, 2.8165
4.4055, 5.4703
4.4262, 7.2453
6.0621, 3.7259
4.7874, 6.2564
3.1899, 6.8966
0.6850, 10.9028
5.1478, 2.9708
3.5694, 6.3485
7.7826, 2.7572
4.5957, 7.0400
7.2734, 2.5110
5.9168, 2.7524
6.0252, 5.3995
8.6798, 2.8156
1.3512, 10.0045
2.5149, 7.1138
4.3653, 3.5730
2.4573, 8.9131
1.6041, 6.7692
4.2829, 6.1988
3.2908, 7.9747
6.6722, 1.9756
3.2268, 5.4662
3.8588, 5.8887
7.5150, 3.2283
3.7092, 7.0748
3.9472, 6.6469
1.1500, 9.5247
4.7210, 7.2100
6.4670, 1.3507
3.8767, 6.0102
7.4428, 2.5226
5.0455, 4.9242
4.0511, 7.0542
6.7709, 4.1496
3.3509, 4.6814
9.8209, 0.8388
4.2157, 3.8695
7.2604, 4.4004
6.0956, 5.3427
5.3467, 6.1758
3.0604, 4.8642
7.3115, 4.6026
9.0973, 1.1605
3.8252, 5.7834
-1.1521, 10.2326
1.8406, 8.9282
5.7913, 5.3755
11.1821, 0.6469
7.0396, 2.5259
4.4811, 5.2809
4.8356, 5.4298
6.6228, 3.6203
7.2084, 5.3798
9.4678, 1.8524
4.8318, 5.1033
2.0331, 6.7453
3.2711, 6.6953
3.2463, 8.2398
0.9348, 10.7959
7.8562, 1.9604
6.7436, 4.0988
4.0149, 8.2690
6.6830, 3.2414
4.2499, 6.2147
7.2725, 4.8629
1.9288, 9.4915
5.7755, 2.8311
1.1579, 7.7656
8.8393, 2.5334
10.3485, 0.9275
6.8010, 3.7967
6.2680, 4.0207
4.7633, 5.3515
5.5200, 6.1369
8.5789, 0.4327
6.4503, 4.4534
5.3146, 6.7147
5.7455, 3.5401
6.1157, 1.9615
8.2952, 1.9407
7.7578, 1.5093
2.5557, 6.2553
8.8332, 0.4657
5.1660, 5.2048
1.9491, 7.5012
8.9485, -0.3200
1.1071, 9.6427
5.7840, 5.0852
6.7167, 4.3937
0.8362, 9.4823
0.9226, 5.0972
3.2361, 8.3253
1.6898, 6.7841
4.0194, 3.4853
1.9970, 6.3303
8.4717, 4.5820
1.3470, 9.3424
0.1073, 6.2676
2.8492, 6.1239
6.7203, 5.7799
6.9999, 2.8126
3.7806, 6.2607
5.8357, 4.1737
3.6636, 7.1826
4.8104, 8.5735
3.9754, 5.6982
2.7273, 6.9697
6.1236, 5.3738
6.4838, 4.0775
8.2654, 1.8229
5.7613, 4.3715
5.9617, 5.4007
5.2455, 5.5174
3.6028, 6.8253
6.7714, -0.7108
6.5638, 1.7302
5.7340, 4.8621
4.5293, 4.6284
6.0625, 4.2348
3.2033, 5.2252
5.6588, 2.8265
7.6408, 2.1176
8.9817, 1.7902
3.9536, 7.8148
3.5849, 4.9745
6.1531, 2.3911
2.3861, 9.0935
4.8380, 4.0660
2.2253, 7.4527
7.6428, 4.1738
5.9154, 3.7770
6.0638, 2.9476
3.6293, 6.0996
0.6707, 7.3035
0.7816, 8.8962
5.4512, 7.3532
6.8911, 3.0310
4.6155, 5.0278
7.8139, 2.7956
6.4830, 4.5236
1.6285, 8.9639
11.2231, -0.4424
3.9773, 5.3543
7.7246, 1.6602
2.0906, 7.1625
4.1542, 5.9971
4.2682, 5.7595
2.8900, 7.6016
1.3470, 6.6189
7.5180, 1.9378
3.1761, 6.0959
4.9004, 3.2066
10.0171, 2.7937
1.3791, 7.1933
4.3224, 7.2358
0.5287, 9.3675
10.0480, 0.2792
7.1191, 3.4241
3.1726, 7.9780
4.9366, 5.7717
-0.2754, 10.8313
7.3520, 1.2886
6.5464, 2.8557
4.7499, 6.3925
8.8320, 5.3208
2.8987, 6.2924
2.8991, 6.3731
3.2278, 6.2970
9.5740, 1.7704
5.9190, 4.6111
5.4350, 5.0683
3.8015, 9.1709
4.9714, 2.3530
8.2155, 2.9189
5.1562, 2.3813
8.1981, 3.0406
4.6811, 7.4355
4.1380, 3.4240
6.0917, 4.1894
7.3189, 4.3820
8.2646, 1.0924
6.7313, 4.8833
6.4962, 1.9024
3.3213, 6.0238
3.8374, 5.3553
2.7570, 9.8939
7.9189, 1.6755
3.8967, 7.2378
4.6712, 4.5924
5.8866, 5.1664
7.8488, 3.5846
3.2014, 9.3494
6.6013, 4.4340
6.7403, 2.7690
3.8443, 6.2672
3.7186, 7.4187
4.0761, 5.4486
5.2964, 5.9522
-0.3132, 10.3044
5.3239, 3.0126
4.6699, 6.1776
2.4865, 6.0555
7.5987, 4.0999
-2.7862, 10.7547
3.8154, 4.7947
6.1466, 4.2759
4.6862, 5.9555
2.9392, 5.4182
4.7723, 6.6652
8.8794, 2.4314
3.3006, 8.0127
9.3865, 0.7686
7.2299, 2.7205
8.8859, 1.4820
1.6913, 6.3455
4.5779, 5.1150
4.9095, 5.8501
4.3296, 4.7018
4.3450, 3.9647
6.2424, 3.8627
5.9455, 3.9362
-1.1156, 9.0026
3.7840, 7.2911
0.5439, 8.1783
5.1027, 4.8156
10.6772, 0.9257
3.9169, 5.0770
6.5645, 3.7180
-0.7123, 10.9874
6.1669, 3.5157
1.1450, 9.9215
3.4289, 4.7135
3.1499, 6.2728
5.8341, 3.9107
9.3254, -0.0404
5.6447, 3.6487
7.8703, 1.7369
4.1788, 3.6864
-0.9138, 9.9999
3.5588, 5.3320
3.5785, 5.4800
4.6495, 5.4127
3.4921, 7.3833
8.0392, -0.2286
9.1400, 1.8054
5.7731, 4.9817
4.7717, 7.4842
0.5815, 8.8235
5.7281, 1.8792
7.6033, 4.3606
7.7216, 1.4294
4.9030, 5.2485
1.9725, 9.5574
8.4307, 3.6247
3.7061, 7.2905
0.3926, 10.0567
3.2453, 7.7323
7.9953, 4.0451
5.8286, 3.1118
3.7636, 4.7949
8.5618, 0.9631
2.8689, 7.9644
5.6311, 4.7022
4.6659, 6.2646
4.9615, 7.3107
4.1574, 3.0459
0.5975, 9.7574
4.1362, 6.4540
5.9271, 2.4883
12.1705, 0.3390
4.5014, 4.9544
4.4965, 7.0315
4.7987, 3.7436
5.4141, 6.2602
5.1971, 3.3134
2.7364, 5.8214
9.6469, -0.3763
8.3298, 1.9596
3.7285, 4.7000
8.9870, 2.7654
7.7949, 2.4870
5.8546, 4.7690
12.0923, -0.5732
10.1922, 2.7250
6.1172, 3.5801
3.1561, 7.7860
5.1381, 5.9088
9.1635, 3.0001
8.6158, 0.0904
10.3755, 2.2470
-0.9299, 10.3392
8.0779, 1.7672
7.7443, 0.9961
7.5137, 5.2323
6.2476, 3.6763
9.5180, 0.0956
9.3142, 2.3037
4.5922, 4.4826
2.2606, 6.2780
6.4101, 5.1574
1.0164, 8.3760
9.6924, -0.2445
10.1208, 1.4499
9.4219, -0.2969
4.5203, 8.0645
1.9456, 8.5028
7.1589, 3.4721
-0.1376, 9.1062
2.1034, 7.0842
5.6752, 6.6993
11.6846, -1.6958
2.7686, 5.1281
9.8270, 3.4616
7.1180, 2.1945
1.2071, 10.2255
6.2659, 3.5587
0.5707, 10.1292
5.4078, 2.7749
4.2425, 5.1469
4.1948, 4.4388
4.0699, 3.6076
3.7328, 5.9129
8.1523, 0.8230
8.2400, 3.0010
1.1073, 9.2597
8.2169, 2.4924
10.1250, 0.4087
5.2300, 3.8411
4.9611, 2.3937
9.1069, 0.4878
7.0504, 3.1270
-0.0491, 9.6975
8.5810, 1.4031
3.6187, 6.0235
6.4768, 3.3757
5.6722, 3.0209
13.9405, -3.3322
4.9879, 6.5434
3.8602, 2.8063
5.6589, 2.8036
7.3569, 4.5815
6.4664, 2.2757
7.1086, 3.6939
3.2461, 3.9943
6.0352, 4.2674
1.2548, 7.4588
4.4715, 3.3857
6.9361, 1.2465
4.4626, 6.1948
3.5602, 8.0112
4.3052, 5.3028
1.8282, 5.6714
4.2641, 3.9157
4.8892, 1.7531
6.7551, 2.2422
9.3769, 0.7198
7.0752, 4.0305
3.7322, 6.3980
5.2348, 4.9791
3.2896, 5.4776
6.9976, 6.4118
4.6772, 4.0480
8.3391, 3.3953
9.3587, 2.4103
9.1034, 2.8902
4.5043, 4.3749
3.6154, 7.4249
0.9935, 9.9442
3.5540, 2.8142
8.5909, 1.8729
6.5974, 2.8255
4.9741, 7.0074
7.2337, 2.7690
5.8151, 3.8297
6.0388, 4.1028
3.1124, 8.8214
6.7466, 4.4133
7.8052, 2.8184
3.1168, 6.4660
9.7373, 1.6154
8.0099, 3.0889
9.4387, 2.5310
0.8337, 10.8278
3.9414, 5.5799
2.9791, 5.9225
5.5161, 3.8311
2.7219, 6.9644
5.2408, 3.1398
3.3265, 2.9878
5.0186, 4.4164
7.1477, 2.9764
4.3987, 6.6981
3.8303, 4.9821
2.9502, 8.0522
2.2574, 7.1757
4.5990, 6.4347
4.1721, 6.3513
2.7121, 6.3412
-1.2371, 11.1553
-2.1190, 13.7121
3.0052, 7.0909
5.9619, 4.5701
3.7305, 7.5043
6.4034, 2.8458
4.5541, 4.8393
5.8065, 5.8987
0.3172, 9.7192
3.8441, 5.8233
0.5445, 10.6342
6.9953, 2.3000
5.7046, 4.5707
9.7902, -1.7412
2.7244, 8.1405
9.2826, 0.9829
4.9136, 1.8681
2.2733, 8.9017
6.5957, 3.4155
5.0237, 2.2862
4.5834, 3.7568
5.9390, 2.3681
5.8539, 4.0318
8.8618, 3.3695
6.1001, 3.8567
4.5248, 6.3224
-0.3622, 11.9172
6.3994, 4.1590
4.1420, 5.2878
3.0845, 8.1174
4.8265, 3.1590
5.3173, 2.9967
7.4230, 1.1772
-1.3129, 10.6424
-3.0607, 12.9504
4.0140, 6.8242
2.0917, 8.0293
12.6021, -4.3182
4.6331, 6.5794
10.7089, 0.0469
9.6086, -0.3627
1.1717, 7.6900
5.0729, 4.3326
5.0027, 2.9796
2.2929, 7.7181
3.5590, 8.2716
2.8117, 5.8612
6.1526, 2.8367
3.3793, 4.0180
5.3939, 4.0898
5.0062, 5.7975
1.6545, 10.5785
1.5219, 8.6562
2.9617, 7.5109
8.6113, 1.8358
5.0873, 6.0164
2.7338, 5.1849
9.0336, 1.5422
4.2416, 5.4903
-1.7500, 11.6494
9.7669, 1.2668
1.0122, 9.6365
6.1382, 4.5592
2.1695, 6.5746
4.4576, 5.3925
9.4798, 1.5360
4.9350, 2.7476
4.2166, 6.2053
8.3563, 0.5949
2.3879, 7.2614
4.7070, 6.4931
6.8365, 2.9639
8.8571, -0.3037
5.8340, 4.1940
8.2793, 1.9383
4.2142, 4.7467
3.4738, 7.3852
-2.0219, 9.3925
1.4960, 5.5201
5.1270, 2.8062
6.6359, 3.3368
4.6252, 6.9542
4.9613, 3.8796
6.3132, 2.7309
4.6980, 6.5141
7.0815, 2.7406
0.8200, 11.3247
1.3569, 5.5340
6.2878, 4.0009
0.2483, 10.6735
3.5210, 4.6022
0.6696, 8.2683
4.7233, 1.1029
2.5261, 7.3096
10.1953, -0.5271
2.6329, 4.0711
4.0259, 5.3656
6.5609, 4.2225
3.6356, 4.3800
6.5628, 3.9150
4.1812, 3.4286
8.5110, 0.2157
1.8738, 7.7432
13.6772, 0.2459
7.4798, 4.5855
2.9596, 9.5810
5.3490, 2.5828
8.8652, 2.4311
4.5858, 4.8201
5.8778, 1.2748
9.8804, 0.9182
4.0207, 4.7058
0.8910, 7.8911
3.5684, 7.4288
1.0198, 6.8356
-0.7748, 8.0087
6.7312, 1.8215
5.8190, 4.8033
4.8031, 3.1410
6.6938, 3.6514
2.7035, 7.8004
1.1126, 9.6010
3.1550, 7.1803
5.3749, 5.1915
8.7925, 1.4484
5.4358, 2.6933
6.0455, 4.9243
4.7920, 5.5615
4.4867, 3.1526
3.2323, 6.3755
-0.9270, 10.7458
3.5548, 5.7210
9.0006, 3.2014
4.5587, 4.8698
4.2412, 5.3191
3.7058, 6.8364
4.5172, 5.2549
5.1262, 6.0350
5.6079, 3.9551
1.3557, 8.9598
3.2981, 7.9455
3.6452, 7.9300
6.5364, 2.1426
4.9385, 7.4606
7.4102, 3.3894
4.6306, 5.6383
6.2034, 3.8172
6.6635, 2.8081
0.7769, 7.3697
7.5555, 1.2541
7.7798, 4.7087
2.8251, 6.5503
10.3032, 0.9820
2.4274, 7.7569
4.9632, 4.9241
2.7991, 6.1557
1.9832, 8.4585
6.6209, 4.4943
1.2010, 10.8122
5.3977, 4.3206
7.2542, 3.9598
3.5075, 7.8846
7.1274, 2.5746
6.5728, 3.3563
7.1209, 4.0919
7.0783, 0.5142
2.0050, 7.0607
11.3160, 0.3788
6.6201, 1.4900
3.3809, 6.2765
5.4416, 7.9233
7.5087, 0.7036
0.4966, 10.3772
0.5255, 12.2717
5.6463, 4.2486
3.0797, 6.7411
2.9973, 8.0607
4.2894, 7.2723
-0.5280, 9.0875
3.4449, 5.8744
2.7074, 7.1144
4.0031, 5.9488
9.3106, 0.0739
8.8249, 0.2992
3.0398, 8.3405
0.7440, 8.6946
3.8691, 5.2547
5.5655, 6.1812
3.2065, 6.9792
4.9464, 6.1379
-4.8175, 14.4317
5.0463, 6.4819
0.7802, 7.2405
4.5706, 6.3375
0.4891, 9.5677
3.1726, 7.7921
4.0125, 1.6447
6.7860, 3.6147
7.3715, 1.9072
7.8953, 2.9714
4.9285, 3.1731
3.2736, 5.8645
0.1939, 9.9737
1.5223, 7.8497
7.6982, 2.2510
1.8482, 8.9986
7.0914, 4.4720
6.5663, 3.9506
10.3747, 0.2929
8.3999, 3.1964
6.4687, 4.4749
6.1118, 3.3357
1.8229, 7.4971
10.5062, 1.7730
3.3368, 5.7967
2.4075, 9.8900
4.0917, 3.2746
6.2466, 2.7325
-0.8117, 11.5848
6.3349, 4.7025
9.2748, 2.0080
3.7546, 6.5763
1.2963, 8.0959
5.9286, 2.3726
1.6357, 8.1774
-2.1402, 11.7680
8.5482, 2.8611
9.1708, 1.1078
8.7603, 0.7578
6.5891, 2.5488
4.1180, 7.0553
8.3763, 1.9746
3.2235, 9.2765
5.2327, 3.4972
4.4780, 4.6085
9.5164, 0.9259
8.2701, 1.4306
8.9625, -0.3422
7.5505, 3.5455
2.5843, 5.6268
7.2974, 2.9926
9.7603, 0.3946
4.7628, 2.5888
5.2930, 3.0851
8.2140, 1.1539
10.3574, 4.4138
12.5823, -3.6786
2.1270, 7.0304
1.0486, 7.5338
6.8155, 3.0078
5.8565, 5.3827
10.2651, -1.7602
7.1593, 5.1377
8.6121, 2.4795
0.4038, 8.1792
7.7426, 1.7863
7.2810, 2.5971
5.2140, 4.5731
7.3528, 5.0646
5.7719, 3.8819
2.6794, 5.2789
7.7171, 2.8719
6.1780, 6.7427
5.5616, 7.0394
10.9735, -0.5616
5.9131, 5.8974
3.3301, 6.5888
2.6622, 7.7392
3.2712, 6.3414
5.3457, 4.4792
5.4959, 5.5184
1.9584, 8.5926
3.8988, 4.6795
6.0979, 5.6467
2.6513, 4.2557
7.3457, 3.0070
4.4592, 7.4843
1.5597, 5.5022
7.8210, 1.5735
7.7139, 4.2622
3.4003, 5.8663
1.9632, 7.5626
-2.7136, 9.3853
5.2086, 6.4961
4.9102, 4.9023
5.5789, 4.6118
0.3116, 9.7468
3.3300, 5.5294
2.8093, 5.7892
7.3658, 1.7783
7.6228, 1.5205
7.2485, 3.0554
2.9449, 8.2196
5.2908, 6.1238
0.2328, 9.2136
6.5828, 3.9860
0.5995, 8.3721
5.1873, 4.1385
8.1516, 2.1388
5.5759, 4.6590
6.8562, 5.8781
3.4540, 6.2266
10.6098, -0.8528
6.5742, 3.6297
6.0602, 1.9937
1.4639, 6.8195
7.7829, 3.6325
7.5760, 1.5364
5.3953, 4.4606
10.0161, 2.1926
6.4679, 4.3517
4.7099, 4.8336
6.8479, 5.8124
-0.6142, 7.1604
8.1452, 1.3639
5.1738, 2.6354
5.2711, 5.8134
3.4149, 5.1709
7.3365, 2.7032
4.7996, 6.4965
11.3346, -1.5571
5.3396, 3.9103
2.1802, 7.5205
5.7359, 6.8244
3.0211, 7.3827
11.1625, 0.5969
7.5719, 3.3875
5.5580, 5.0872
6.3985, 3.1853
5.0543, 5.9651
-0.1454, 8.5667
7.1698, 2.0269
0.3342, 8.6554
6.1449, 3.3468
6.5308, 2.3256
1.1815, 6.1768
5.7919, 5.7462
4.7388, 5.6629
9.8034, 0.1608
4.2717, 5.9423
4.4720, 4.5318
3.9561, 6.1566
4.4537, 4.1119
7.3324, 1.0741
3.0761, 4.5998
9.6939, 1.5302
4.2669, 8.5801
0.5019, 10.9647
3.0532, 8.3396
3.6820, 6.8143
2.6876, 5.9960
0.1372, 9.1573
2.2453, 6.6631
2.4656, 6.3863
4.5396, 5.7654
6.1990, 4.7426
2.8391, 6.9463
0.3653, 9.7473
7.1997, 2.9939
1.7323, 3.7961
6.8308, 3.9848
6.6889, 4.9585
0.0919, 7.6669
1.5139, 9.6920
9.7396, -0.8566
8.6804, -0.0781
8.1759, 3.9421
8.6716, 3.7049
8.6853, 2.0797
3.6420, 5.7374
3.8963, 6.1436
5.0384, 5.8512
7.1714, 4.6055
4.2268, 7.0235
2.8696, 6.2651
2.4034, 6.9710
3.7556, 5.9960
6.5163, 4.0234
5.7868, 3.7329
6.1803, 3.4174
4.9011, 6.0766
0.7426, 8.4321
3.2446, 3.5847
6.9146, 2.7236
5.0895, 4.6799
7.3737, 2.2630
7.3181, 2.7767
4.5751, 7.3096
1.7439, 7.8104
5.9593, 2.5398
2.9109, 6.7918
1.4414, 7.8224
7.4222, 1.5823
1.8209, 8.6910
5.6041, 4.3163
4.4531, 6.5984
6.1355, 4.0188
3.7498, 5.2642
8.0843, 0.9218
7.9318, -0.6136
8.0578, 0.6273
8.1911, 2.8004
1.3540, 7.6178
10.5630, 0.3323
10.4554, -1.0082
6.4074, 6.6123
10.1870, 0.3415
2.0149, 9.7081
1.3371, 7.9598
3.6520, 7.5568
3.4554, 7.9204
6.3915, 4.8820
7.8763, 2.0757
4.5055, 5.8652
7.4658, 3.2682
5.6884, 2.6028
4.1192, 7.2230
3.4266, 6.7635
6.4939, 4.1404
3.8274, 7.7667
6.8917, 2.3861
5.0688, 3.5147
7.9904, 1.6574
3.1168, 6.0330
5.3418, 7.1734
4.5127, 7.8522
2.3854, 7.3980
2.2661, 8.7257
0.4399, 11.1065
-2.3331, 12.2865
2.6763, 10.0500
8.3045, 3.4986
3.9041, 5.6350
7.8130, 2.7683
7.7577, 5.1504
3.8522, 6.5401
6.5290, 5.3530
4.1053, 8.2736
5.9248, 4.9327
5.7638, 4.7015
7.9723, 1.6789
4.4405, 4.7013
10.0153, -1.7617
6.5078, 5.5615
-1.6355, 7.8611
5.6826, 6.5513
6.1330, 3.1016
3.0035, 5.7673
5.9699, 5.7113
10.2615, 3.1050
3.1824, 6.3771
8.3832, 2.8801
8.9129, 4.1620
3.6749, 9.9597
7.0325, 1.1916
7.0750, 2.5948
1.6247, 8.5619
3.8499, 7.3611
5.7795, 5.4277
3.0186, 8.2780
8.5798, -1.3277
6.8635, 2.8973
2.4221, 6.6528
1.2608, 6.4048
6.2694, 3.7892
4.5675, 9.9444
8.9875, 1.7452
8.1002, 3.0675
4.5802, 6.1367
3.8882, 5.3495
6.8374, 3.5459
4.9825, 5.3991
4.0905, 6.5303
1.1677, 6.7938
8.0344, 2.6683
2.7258, 8.9301
4.1619, 7.5921
3.6296, 6.1148
4.1504, 1.4314
2.1532, 6.9704
10.0043, 3.2146
1.2987, 6.9896
1.4361, 10.2270
-3.3869, 10.9452
3.0938, 7.8658
2.5381, 6.9061
1.1751, 9.6138
4.6314, 4.5001
3.5088, 6.4667
9.5553, 0.7412
7.9198, 3.7573
3.7725, 6.5021
6.0955, 3.9861
5.5867, 4.1235
5.0891, 5.0300
8.7045, 2.9267
5.2590, 5.4242
4.1867, 4.8124
1.6908, 6.3839
5.8810, 5.0652
4.3412, 5.7107
5.4689, 5.3856
10.1305, 0.1485
1.9623, 6.2822
9.8964, -0.4357
3.9297, 8.1945
5.9593, 2.1218
3.1618, 7.4641
1.9413, 6.9474
3.5194, 5.8295
2.7778, 7.3889
8.2304, 3.3247
3.1709, 6.6992
5.8367, 4.5859
1.7211, 6.2099
5.2740, 3.5383
3.9140, 7.1253
4.2864, 5.6346
5.5112, 5.1981
6.2697, 2.9208
11.3461, -0.4620
5.6921, 2.8423
4.0340, 5.3879
2.2376, 6.0497
5.3464, 3.2746
12.4875, -1.6201
5.4848, 3.1228
4.3078, 5.0381
5.9678, 3.9770
7.7142, 1.9825
7.3408, 1.7966
2.6437, 8.1207
2.1761, 7.9808
0.8991, 9.0856
7.3161, 1.2843
5.4535, 3.4906
8.2590, 1.0888
-0.0757, 8.0896
11.4904, -0.4132
6.8439, 1.7373
7.0644, 3.5776
3.4053, 5.4881
9.3921, 1.8152
4.2765, 6.2316
1.8565, 9.2653
6.6778, 2.1683
2.7282, 6.0962
6.7021, 3.9811
2.4648, 6.5418
3.4656, 9.1654
7.8798, 3.3676
4.2233, 6.5345
0.9951, 10.7416
5.8329, 1.3666
7.1976, 2.0924
4.0695, 6.6923
7.8328, 1.7308
1.8701, 9.5394
4.2665, 6.0158
1.5415, 8.1023
4.8405, 4.8895
4.5191, 4.2182
2.7168, 5.8527
7.0536, -0.0875
4.4259, 5.8123
3.4662, 7.6426
9.6302, 1.3855
2.3932, 6.9690
8.7169, 2.9361
12.4803, 0.4989
7.6809, 4.2280
7.7135, 1.2323
3.9993, 7.0506
4.9489, 8.3289
2.9348, 7.4736
9.2939, 2.6644
3.2119, 8.3018
4.9626, 6.2688
5.7977, 4.7100
1.5189, 6.8893
4.1430, 3.4747
6.4225, 3.9135
5.4568, 3.9406
8.5752, 1.6906
1.4581, 8.8449
5.5267, 4.1141
9.5946, 0.3814
8.1846, 3.9920
6.5578, 6.0831
6.9725, 3.4813
7.6900, 2.0959
7.1525, 3.3373
2.5874, 5.6564
6.3744, 2.1624
3.1594, 7.0781
4.5324, 6.2684
4.5178, 6.5855
1.7815, 8.6217
8.8527, 1.7457
4.3355, 6.1332
-2.5688, 10.6260
1.4428, 6.7657
11.2971, -1.0016
2.1748, 8.8288
0.8009, 8.9055
4.7076, 5.3937
1.7067, 7.7439
3.4099, 6.0667
8.3229, 0.4075
3.8783, 4.9649
4.3159, 3.5854
10.6560, -2.0145
2.9289, 8.0194
9.8567, 0.7427
4.7008, 5.6067
8.1354, 2.2328
